플랜번호,발행인,종목코드,종목명,PF여부,발행일,만기일,기초자산,통화,환율,발행금액,원화환산발행금액,잔존일물,한국신용평가,한국기업평가,NICE신용평가,서울신용평가,시/도,시/구,동/읍,상세주소,브릿지론/본PF,신용보강기관종류1,신용보강기관종류2,신용보강기관명1,신용보강기관명2,신용보강형태1,신용보강형태2,신용보강기관 신용등급,사업용도,사업용도 세부종목,시공사,시공사구간,시공사 신용등급,트렌치,전체 트렌치 수,전체 대출약정 규모(억 원),분양률(%)
61817,에이치엠에스신반포제일차,KRZFA58661D5,에이치엠에스신반포제일차 20230524-364-1,Y,20230524,20240522,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",131,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
61817,에이치엠에스신반포제일차,KRZFA5866AD5,에이치엠에스신반포제일차 20230524-364-10,Y,20230524,20240522,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",131,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
61817,에이치엠에스신반포제일차,KRZFA5866BD5,에이치엠에스신반포제일차 20230524-364-11,Y,20230524,20240522,PF대출채권,KRW,,"3,000,000,000 ","3,000,000,000 ",131,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
61817,에이치엠에스신반포제일차,KRZFA5866CD5,에이치엠에스신반포제일차 20230524-364-12,Y,20230524,20240522,PF대출채권,KRW,,"2,000,000,000 ","2,000,000,000 ",131,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
61817,에이치엠에스신반포제일차,KRZFA5866DD5,에이치엠에스신반포제일차 20230524-364-13,Y,20230524,20240522,PF대출채권,KRW,,"1,000,000,000 ","1,000,000,000 ",131,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
61817,에이치엠에스신반포제일차,KRZFA5866ED5,에이치엠에스신반포제일차 20230524-364-14,Y,20230524,20240522,PF대출채권,KRW,,"1,000,000,000 ","1,000,000,000 ",131,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
61817,에이치엠에스신반포제일차,KRZFA5866FD5,에이치엠에스신반포제일차 20230524-364-15,Y,20230524,20240522,PF대출채권,KRW,,"1,000,000,000 ","1,000,000,000 ",131,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
61817,에이치엠에스신반포제일차,KRZFA5866GD5,에이치엠에스신반포제일차 20230524-364-16,Y,20230524,20240522,PF대출채권,KRW,,"1,000,000,000 ","1,000,000,000 ",131,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
61817,에이치엠에스신반포제일차,KRZFA5866HD5,에이치엠에스신반포제일차 20230524-364-17,Y,20230524,20240522,PF대출채권,KRW,,"1,000,000,000 ","1,000,000,000 ",131,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
61817,에이치엠에스신반포제일차,KRZFA5866JD5,에이치엠에스신반포제일차 20230524-364-18,Y,20230524,20240522,PF대출채권,KRW,,"1,000,000,000 ","1,000,000,000 ",131,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
61817,에이치엠에스신반포제일차,KRZFA5866KD5,에이치엠에스신반포제일차 20230524-364-19,Y,20230524,20240522,PF대출채권,KRW,,"1,000,000,000 ","1,000,000,000 ",131,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
61817,에이치엠에스신반포제일차,KRZFA58662D5,에이치엠에스신반포제일차 20230524-364-2,Y,20230524,20240522,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",131,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
61817,에이치엠에스신반포제일차,KRZFA5866LD5,에이치엠에스신반포제일차 20230524-364-20,Y,20230524,20240522,PF대출채권,KRW,,"1,000,000,000 ","1,000,000,000 ",131,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
61817,에이치엠에스신반포제일차,KRZFA5866MD5,에이치엠에스신반포제일차 20230524-364-21,Y,20230524,20240522,PF대출채권,KRW,,"1,000,000,000 ","1,000,000,000 ",131,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
61817,에이치엠에스신반포제일차,KRZFA5866ND5,에이치엠에스신반포제일차 20230524-364-22,Y,20230524,20240522,PF대출채권,KRW,,"1,000,000,000 ","1,000,000,000 ",131,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
61817,에이치엠에스신반포제일차,KRZFA5866PD5,에이치엠에스신반포제일차 20230524-364-23,Y,20230524,20240522,PF대출채권,KRW,,"1,000,000,000 ","1,000,000,000 ",131,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
61817,에이치엠에스신반포제일차,KRZFA5866QD5,에이치엠에스신반포제일차 20230524-364-24,Y,20230524,20240522,PF대출채권,KRW,,"1,000,000,000 ","1,000,000,000 ",131,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
61817,에이치엠에스신반포제일차,KRZFA5866RD5,에이치엠에스신반포제일차 20230524-364-25,Y,20230524,20240522,PF대출채권,KRW,,"500,000,000 ","500,000,000 ",131,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
61817,에이치엠에스신반포제일차,KRZFA5866SD5,에이치엠에스신반포제일차 20230524-364-26,Y,20230524,20240522,PF대출채권,KRW,,"500,000,000 ","500,000,000 ",131,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
61817,에이치엠에스신반포제일차,KRZFA5866TD5,에이치엠에스신반포제일차 20230524-364-27,Y,20230524,20240522,PF대출채권,KRW,,"500,000,000 ","500,000,000 ",131,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
61817,에이치엠에스신반포제일차,KRZFA5866VD5,에이치엠에스신반포제일차 20230524-364-28,Y,20230524,20240522,PF대출채권,KRW,,"500,000,000 ","500,000,000 ",131,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
61817,에이치엠에스신반포제일차,KRZFA5866WD5,에이치엠에스신반포제일차 20230524-364-29,Y,20230524,20240522,PF대출채권,KRW,,"500,000,000 ","500,000,000 ",131,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
61817,에이치엠에스신반포제일차,KRZFA58663D5,에이치엠에스신반포제일차 20230524-364-3,Y,20230524,20240522,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",131,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
61817,에이치엠에스신반포제일차,KRZFA5866XD5,에이치엠에스신반포제일차 20230524-364-30,Y,20230524,20240522,PF대출채권,KRW,,"500,000,000 ","500,000,000 ",131,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
61817,에이치엠에스신반포제일차,KRZFA58664D5,에이치엠에스신반포제일차 20230524-364-4,Y,20230524,20240522,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",131,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
61817,에이치엠에스신반포제일차,KRZFA58665D5,에이치엠에스신반포제일차 20230524-364-5,Y,20230524,20240522,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",131,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
61817,에이치엠에스신반포제일차,KRZFA58666D5,에이치엠에스신반포제일차 20230524-364-6,Y,20230524,20240522,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",131,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
61817,에이치엠에스신반포제일차,KRZFA58667D5,에이치엠에스신반포제일차 20230524-364-7,Y,20230524,20240522,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",131,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
61817,에이치엠에스신반포제일차,KRZFA58668D5,에이치엠에스신반포제일차 20230524-364-8,Y,20230524,20240522,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",131,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
61817,에이치엠에스신반포제일차,KRZFA58669D5,에이치엠에스신반포제일차 20230524-364-9,Y,20230524,20240522,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",131,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
61967,플랜업동인,KRZF388861D5,플랜업동인 20230524-364-1,Y,20230524,20240522,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",131,A2-,,A2-,,,,,,,,,,,,,,,,,,,,,,
61967,플랜업동인,KRZF38886AD5,플랜업동인 20230524-364-10,Y,20230524,20240522,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",131,A2-,,A2-,,,,,,,,,,,,,,,,,,,,,,
61967,플랜업동인,KRZF38886BD5,플랜업동인 20230524-364-11,Y,20230524,20240522,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",131,A2-,,A2-,,,,,,,,,,,,,,,,,,,,,,
61967,플랜업동인,KRZF38886CD5,플랜업동인 20230524-364-12,Y,20230524,20240522,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",131,A2-,,A2-,,,,,,,,,,,,,,,,,,,,,,
61967,플랜업동인,KRZF38886DD5,플랜업동인 20230524-364-13,Y,20230524,20240522,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",131,A2-,,A2-,,,,,,,,,,,,,,,,,,,,,,
61967,플랜업동인,KRZF38886ED5,플랜업동인 20230524-364-14,Y,20230524,20240522,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",131,A2-,,A2-,,,,,,,,,,,,,,,,,,,,,,
61967,플랜업동인,KRZF38886FD5,플랜업동인 20230524-364-15,Y,20230524,20240522,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",131,A2-,,A2-,,,,,,,,,,,,,,,,,,,,,,
61967,플랜업동인,KRZF38886GD5,플랜업동인 20230524-364-16,Y,20230524,20240522,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",131,A2-,,A2-,,,,,,,,,,,,,,,,,,,,,,
61967,플랜업동인,KRZF38886HD5,플랜업동인 20230524-364-17,Y,20230524,20240522,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",131,A2-,,A2-,,,,,,,,,,,,,,,,,,,,,,
61967,플랜업동인,KRZF38886JD5,플랜업동인 20230524-364-18,Y,20230524,20240522,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",131,A2-,,A2-,,,,,,,,,,,,,,,,,,,,,,
61967,플랜업동인,KRZF38886KD5,플랜업동인 20230524-364-19,Y,20230524,20240522,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",131,A2-,,A2-,,,,,,,,,,,,,,,,,,,,,,
61967,플랜업동인,KRZF388862D5,플랜업동인 20230524-364-2,Y,20230524,20240522,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",131,A2-,,A2-,,,,,,,,,,,,,,,,,,,,,,
61967,플랜업동인,KRZF38886LD5,플랜업동인 20230524-364-20,Y,20230524,20240522,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",131,A2-,,A2-,,,,,,,,,,,,,,,,,,,,,,
61967,플랜업동인,KRZF38886MD5,플랜업동인 20230524-364-21,Y,20230524,20240522,PF대출채권,KRW,,"1,000,000,000 ","1,000,000,000 ",131,A2-,,A2-,,,,,,,,,,,,,,,,,,,,,,
61967,플랜업동인,KRZF38886ND5,플랜업동인 20230524-364-22,Y,20230524,20240522,PF대출채권,KRW,,"700,000,000 ","700,000,000 ",131,A2-,,A2-,,,,,,,,,,,,,,,,,,,,,,
61967,플랜업동인,KRZF38886PD5,플랜업동인 20230524-364-23,Y,20230524,20240522,PF대출채권,KRW,,"300,000,000 ","300,000,000 ",131,A2-,,A2-,,,,,,,,,,,,,,,,,,,,,,
61967,플랜업동인,KRZF388863D5,플랜업동인 20230524-364-3,Y,20230524,20240522,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",131,A2-,,A2-,,,,,,,,,,,,,,,,,,,,,,
61967,플랜업동인,KRZF388864D5,플랜업동인 20230524-364-4,Y,20230524,20240522,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",131,A2-,,A2-,,,,,,,,,,,,,,,,,,,,,,
61967,플랜업동인,KRZF388865D5,플랜업동인 20230524-364-5,Y,20230524,20240522,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",131,A2-,,A2-,,,,,,,,,,,,,,,,,,,,,,
61967,플랜업동인,KRZF388866D5,플랜업동인 20230524-364-6,Y,20230524,20240522,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",131,A2-,,A2-,,,,,,,,,,,,,,,,,,,,,,
61967,플랜업동인,KRZF388867D5,플랜업동인 20230524-364-7,Y,20230524,20240522,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",131,A2-,,A2-,,,,,,,,,,,,,,,,,,,,,,
61967,플랜업동인,KRZF388868D5,플랜업동인 20230524-364-8,Y,20230524,20240522,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",131,A2-,,A2-,,,,,,,,,,,,,,,,,,,,,,
61967,플랜업동인,KRZF388869D5,플랜업동인 20230524-364-9,Y,20230524,20240522,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",131,A2-,,A2-,,,,,,,,,,,,,,,,,,,,,,
61950,제이엠유동화제일차,KRZF275211D5,제이엠유동화제일차 20230523-364-1,Y,20230523,20240521,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",130,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
61950,제이엠유동화제일차,KRZF27521AD5,제이엠유동화제일차 20230523-364-10,Y,20230523,20240521,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",130,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
61950,제이엠유동화제일차,KRZF27521BD5,제이엠유동화제일차 20230523-364-11,Y,20230523,20240521,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",130,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
61950,제이엠유동화제일차,KRZF27521CD5,제이엠유동화제일차 20230523-364-12,Y,20230523,20240521,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",130,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
61950,제이엠유동화제일차,KRZF27521DD5,제이엠유동화제일차 20230523-364-13,Y,20230523,20240521,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",130,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
61950,제이엠유동화제일차,KRZF27521ED5,제이엠유동화제일차 20230523-364-14,Y,20230523,20240521,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",130,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
61950,제이엠유동화제일차,KRZF275212D5,제이엠유동화제일차 20230523-364-2,Y,20230523,20240521,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",130,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
61950,제이엠유동화제일차,KRZF275213D5,제이엠유동화제일차 20230523-364-3,Y,20230523,20240521,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",130,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
61950,제이엠유동화제일차,KRZF275214D5,제이엠유동화제일차 20230523-364-4,Y,20230523,20240521,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",130,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
61950,제이엠유동화제일차,KRZF275215D5,제이엠유동화제일차 20230523-364-5,Y,20230523,20240521,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",130,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
61950,제이엠유동화제일차,KRZF275216D5,제이엠유동화제일차 20230523-364-6,Y,20230523,20240521,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",130,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
61950,제이엠유동화제일차,KRZF275217D5,제이엠유동화제일차 20230523-364-7,Y,20230523,20240521,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",130,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
61950,제이엠유동화제일차,KRZF275218D5,제이엠유동화제일차 20230523-364-8,Y,20230523,20240521,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",130,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
61950,제이엠유동화제일차,KRZF275219D5,제이엠유동화제일차 20230523-364-9,Y,20230523,20240521,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",130,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
61947,케이지야음제일차,KRZFA59011D5,케이지야음제일차 20230523-364-1,Y,20230523,20240521,PF대출채권,KRW,,"16,000,000,000 ","16,000,000,000 ",130,,A3+,A3+,,,,,,,,,,,,,,,,,,,,,,
61947,케이지야음제일차,KRZFA5901AD5,케이지야음제일차 20230523-364-10,Y,20230523,20240521,PF대출채권,KRW,,"300,000,000 ","300,000,000 ",130,,A3+,A3+,,,,,,,,,,,,,,,,,,,,,,
61947,케이지야음제일차,KRZFA5901BD5,케이지야음제일차 20230523-364-11,Y,20230523,20240521,PF대출채권,KRW,,"300,000,000 ","300,000,000 ",130,,A3+,A3+,,,,,,,,,,,,,,,,,,,,,,
61947,케이지야음제일차,KRZFA5901CD5,케이지야음제일차 20230523-364-12,Y,20230523,20240521,PF대출채권,KRW,,"300,000,000 ","300,000,000 ",130,,A3+,A3+,,,,,,,,,,,,,,,,,,,,,,
61947,케이지야음제일차,KRZFA5901DD5,케이지야음제일차 20230523-364-13,Y,20230523,20240521,PF대출채권,KRW,,"200,000,000 ","200,000,000 ",130,,A3+,A3+,,,,,,,,,,,,,,,,,,,,,,
61947,케이지야음제일차,KRZFA5901ED5,케이지야음제일차 20230523-364-14,Y,20230523,20240521,PF대출채권,KRW,,"200,000,000 ","200,000,000 ",130,,A3+,A3+,,,,,,,,,,,,,,,,,,,,,,
61947,케이지야음제일차,KRZFA5901FD5,케이지야음제일차 20230523-364-15,Y,20230523,20240521,PF대출채권,KRW,,"200,000,000 ","200,000,000 ",130,,A3+,A3+,,,,,,,,,,,,,,,,,,,,,,
61947,케이지야음제일차,KRZFA5901GD5,케이지야음제일차 20230523-364-16,Y,20230523,20240521,PF대출채권,KRW,,"200,000,000 ","200,000,000 ",130,,A3+,A3+,,,,,,,,,,,,,,,,,,,,,,
61947,케이지야음제일차,KRZFA5901HD5,케이지야음제일차 20230523-364-17,Y,20230523,20240521,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",130,,A3+,A3+,,,,,,,,,,,,,,,,,,,,,,
61947,케이지야음제일차,KRZFA5901JD5,케이지야음제일차 20230523-364-18,Y,20230523,20240521,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",130,,A3+,A3+,,,,,,,,,,,,,,,,,,,,,,
61947,케이지야음제일차,KRZFA5901KD5,케이지야음제일차 20230523-364-19,Y,20230523,20240521,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",130,,A3+,A3+,,,,,,,,,,,,,,,,,,,,,,
61947,케이지야음제일차,KRZFA59012D5,케이지야음제일차 20230523-364-2,Y,20230523,20240521,PF대출채권,KRW,,"7,000,000,000 ","7,000,000,000 ",130,,A3+,A3+,,,,,,,,,,,,,,,,,,,,,,
61947,케이지야음제일차,KRZFA59013D5,케이지야음제일차 20230523-364-3,Y,20230523,20240521,PF대출채권,KRW,,"1,000,000,000 ","1,000,000,000 ",130,,A3+,A3+,,,,,,,,,,,,,,,,,,,,,,
61947,케이지야음제일차,KRZFA59014D5,케이지야음제일차 20230523-364-4,Y,20230523,20240521,PF대출채권,KRW,,"500,000,000 ","500,000,000 ",130,,A3+,A3+,,,,,,,,,,,,,,,,,,,,,,
61947,케이지야음제일차,KRZFA59015D5,케이지야음제일차 20230523-364-5,Y,20230523,20240521,PF대출채권,KRW,,"500,000,000 ","500,000,000 ",130,,A3+,A3+,,,,,,,,,,,,,,,,,,,,,,
61947,케이지야음제일차,KRZFA59016D5,케이지야음제일차 20230523-364-6,Y,20230523,20240521,PF대출채권,KRW,,"500,000,000 ","500,000,000 ",130,,A3+,A3+,,,,,,,,,,,,,,,,,,,,,,
61947,케이지야음제일차,KRZFA59017D5,케이지야음제일차 20230523-364-7,Y,20230523,20240521,PF대출채권,KRW,,"400,000,000 ","400,000,000 ",130,,A3+,A3+,,,,,,,,,,,,,,,,,,,,,,
61947,케이지야음제일차,KRZFA59018D5,케이지야음제일차 20230523-364-8,Y,20230523,20240521,PF대출채권,KRW,,"400,000,000 ","400,000,000 ",130,,A3+,A3+,,,,,,,,,,,,,,,,,,,,,,
61947,케이지야음제일차,KRZFA59019D5,케이지야음제일차 20230523-364-9,Y,20230523,20240521,PF대출채권,KRW,,"300,000,000 ","300,000,000 ",130,,A3+,A3+,,,,,,,,,,,,,,,,,,,,,,
61828,가라사니제육차,KRZFA58551D5,가라사니제육차 20230515-364-1,Y,20230515,20240513,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",122,A2+,A2,,,,,,,,,,,,,,,,,,,,,,,
61828,가라사니제육차,KRZFA58552D5,가라사니제육차 20230515-364-2,Y,20230515,20240513,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",122,A2+,A2,,,,,,,,,,,,,,,,,,,,,,,
61828,가라사니제육차,KRZFA58553D5,가라사니제육차 20230515-364-3,Y,20230515,20240513,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",122,A2+,A2,,,,,,,,,,,,,,,,,,,,,,,
61828,가라사니제육차,KRZFA58554D5,가라사니제육차 20230515-364-4,Y,20230515,20240513,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",122,A2+,A2,,,,,,,,,,,,,,,,,,,,,,,
61828,가라사니제육차,KRZFA58555D5,가라사니제육차 20230515-364-5,Y,20230515,20240513,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",122,A2+,A2,,,,,,,,,,,,,,,,,,,,,,,
61828,가라사니제육차,KRZFA58556D5,가라사니제육차 20230515-364-6,Y,20230515,20240513,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",122,A2+,A2,,,,,,,,,,,,,,,,,,,,,,,
61828,가라사니제육차,KRZFA58557D5,가라사니제육차 20230515-364-7,Y,20230515,20240513,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",122,A2+,A2,,,,,,,,,,,,,,,,,,,,,,,
61828,가라사니제육차,KRZFA58558D5,가라사니제육차 20230515-364-8,Y,20230515,20240513,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",122,A2+,A2,,,,,,,,,,,,,,,,,,,,,,,
61769,트루프랜드경산제팔차,KRZFA48451D5,트루프랜드경산제팔차 20230509-364-1,Y,20230509,20240507,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",116,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
61769,트루프랜드경산제팔차,KRZFA48452D5,트루프랜드경산제팔차 20230509-364-2,Y,20230509,20240507,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",116,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
61769,트루프랜드경산제팔차,KRZFA48453D5,트루프랜드경산제팔차 20230509-364-3,Y,20230509,20240507,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",116,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
61769,트루프랜드경산제팔차,KRZFA48454D5,트루프랜드경산제팔차 20230509-364-4,Y,20230509,20240507,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",116,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
61769,트루프랜드경산제팔차,KRZFA48455D5,트루프랜드경산제팔차 20230509-364-5,Y,20230509,20240507,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",116,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
61769,트루프랜드경산제팔차,KRZFA48456D5,트루프랜드경산제팔차 20230509-364-6,Y,20230509,20240507,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",116,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
61769,트루프랜드경산제팔차,KRZFA48457D5,트루프랜드경산제팔차 20230509-364-7,Y,20230509,20240507,PF대출채권,KRW,,"1,000,000,000 ","1,000,000,000 ",116,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
61699,람다레이크제일차,KRZFA5797AD4,람다레이크제일차 20230428-364-10,Y,20230428,20240426,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",105,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
61699,람다레이크제일차,KRZFA5797BD4,람다레이크제일차 20230428-364-11,Y,20230428,20240426,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",105,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
61699,람다레이크제일차,KRZFA5797CD4,람다레이크제일차 20230428-364-12,Y,20230428,20240426,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",105,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
61699,람다레이크제일차,KRZFA5797DD4,람다레이크제일차 20230428-364-13,Y,20230428,20240426,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",105,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
61699,람다레이크제일차,KRZFA5797ED4,람다레이크제일차 20230428-364-14,Y,20230428,20240426,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",105,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
61699,람다레이크제일차,KRZFA5797FD4,람다레이크제일차 20230428-364-15,Y,20230428,20240426,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",105,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
61699,람다레이크제일차,KRZFA5797GD4,람다레이크제일차 20230428-364-16,Y,20230428,20240426,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",105,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
61699,람다레이크제일차,KRZFA57972D4,람다레이크제일차 20230428-364-2,Y,20230428,20240426,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",105,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
61699,람다레이크제일차,KRZFA57973D4,람다레이크제일차 20230428-364-3,Y,20230428,20240426,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",105,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
61699,람다레이크제일차,KRZFA57974D4,람다레이크제일차 20230428-364-4,Y,20230428,20240426,PF대출채권,KRW,,"1,800,000,000 ","1,800,000,000 ",105,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
61699,람다레이크제일차,KRZFA57975D4,람다레이크제일차 20230428-364-5,Y,20230428,20240426,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",105,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
61699,람다레이크제일차,KRZFA57976D4,람다레이크제일차 20230428-364-6,Y,20230428,20240426,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",105,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
61699,람다레이크제일차,KRZFA57977D4,람다레이크제일차 20230428-364-7,Y,20230428,20240426,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",105,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
61699,람다레이크제일차,KRZFA57978D4,람다레이크제일차 20230428-364-8,Y,20230428,20240426,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",105,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
61699,람다레이크제일차,KRZFA57979D4,람다레이크제일차 20230428-364-9,Y,20230428,20240426,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",105,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
61653,위드지엠제십오차,KRZFA55091D4,위드지엠제십오차 20230428-276-1,Y,20230428,20240129,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",17,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
61653,위드지엠제십오차,KRZFA5509AD4,위드지엠제십오차 20230428-276-10,Y,20230428,20240129,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",17,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
