플랜번호,발행인,종목코드,종목명,PF여부,발행일,만기일,기초자산,통화,환율,발행금액,원화환산발행금액,잔존일물,보증,한국신용평가,한국기업평가,NICE신용평가,서울신용평가,시/도,시/구,동/읍,상세주소,브릿지론/본PF,신용보강기관종류1,신용보강기관종류2,신용보강기관명1,신용보강기관명2,신용보강형태1,신용보강형태2,사업용도,사업용도 세부종목,신용보강기관 신용등급,시공사,시공사구간,시공사 신용등급,트렌치,전체 트렌치 수,전체 대출약정 규모(억 원),분양률(%)
56709,아이비케이대덕제일차,KRZS42214009,아이비케이대덕제일차 20231129-91-1(단),Y,20231129,20240228,PF대출채권,KRW,,"6,000,000,000 ","6,000,000,000 ",47,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
62408,에이블교방,KRZS34939042,에이블교방 20231129-61-1(단),Y,20231129,20240129,PF대출채권,KRW,,"8,000,000,000 ","8,000,000,000 ",17,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
54477,운카스제이차,KRZS39862025,운카스제이차 20231129-92-1(단),Y,20231129,20240229,PF대출채권,KRW,,"23,800,000,000 ","23,800,000,000 ",48,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
54476,운카스제일차,KRZS39861025,운카스제일차 20231129-92-1(단),Y,20231129,20240229,PF대출채권,KRW,,"23,800,000,000 ","23,800,000,000 ",48,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
64004,천안한투유동화제일차,KRZS37307024,천안한투유동화제일차 20231129-92-1(단),Y,20231129,20240229,PF대출채권,KRW,,"2,900,000,000 ","2,900,000,000 ",48,N,,A1,,,,,,,,,,,,,,,,,,,,,,,
64008,케이아이에스인제제일차,KRZS27200036,케이아이에스인제제일차 20231129-92-2(단),Y,20231129,20240229,PF대출채권,KRW,,"4,200,000,000 ","4,200,000,000 ",48,N,A3,A3,,,,,,,,,,,,,,,,,,,,,,,
61680,히어로즈브이원제십이차,KRZS42208015,히어로즈브이원제십이차 20231129-61-1(단),Y,20231129,20240129,PF대출채권,KRW,,"15,000,000,000 ","15,000,000,000 ",17,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
63951,그랜드스마트제일차,KRZS47288001,그랜드스마트제일차 20231128-92-1(단),Y,20231128,20240228,PF대출채권,KRW,,"22,000,000,000 ","22,000,000,000 ",47,N,A2,A2,,,,,,,,,,,,,,,,,,,,,,,
63951,그랜드스마트제일차,KRZS47288002,그랜드스마트제일차 20231128-92-2(단),Y,20231128,20240228,PF대출채권,KRW,,"22,500,000,000 ","22,500,000,000 ",47,N,A2,A2,,,,,,,,,,,,,,,,,,,,,,,
60770,뉴스타김포제오차,KRZS45251006,뉴스타김포제오차 20231128-64-1(단),Y,20231128,20240131,PF대출채권,KRW,,"15,000,000,000 ","15,000,000,000 ",19,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
52789,마이트창원상남동제일차,KRZS38762027,마이트창원상남동제일차 20231128-92-1(단),Y,20231128,20240228,PF대출채권,KRW,,"2,700,000,000 ","2,700,000,000 ",47,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
62037,비욘드캐슬우정제일차,KRZS38581010,비욘드캐슬우정제일차 20231128-92-1(단),Y,20231128,20240228,PF대출채권,KRW,,"2,000,000,000 ","2,000,000,000 ",47,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
56687,씨더블유대구제이차,KRZS41995008,씨더블유대구제이차 20231128-92-1(단),Y,20231128,20240228,PF대출채권,KRW,,"20,000,000,000 ","20,000,000,000 ",47,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
63979,알피오산제이차,KRZS38213005,알피오산제이차 20231128-63-1(단),Y,20231128,20240130,PF대출채권,KRW,,"60,000,000,000 ","60,000,000,000 ",18,N,C,A2-,,,,,,,,,,,,,,,,,,,,,,,
56717,엔트레뽀진천,KRZS42192009,엔트레뽀진천 20231128-62-2(단),Y,20231128,20240129,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",17,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
63978,엘티식스,KRZS38841008,엘티식스 20231128-92-1(단),Y,20231128,20240228,PF대출채권,KRW,,"17,000,000,000 ","17,000,000,000 ",47,N,,,A3+,,,,,,,,,,,,,,,,,,,,,,
56409,엠에스아이디이차,KRZS41944011,엠에스아이디이차 20231128-92-1(단),Y,20231128,20240228,PF대출채권,KRW,,"10,810,000,000 ","10,810,000,000 ",47,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
56408,엠에스아이디일차,KRZS41863011,엠에스아이디일차 20231128-92-1(단),Y,20231128,20240228,PF대출채권,KRW,,"11,261,000,000 ","11,261,000,000 ",47,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
57072,유스도곡제일차,KRZS42494009,유스도곡제일차 20231128-92-1(단),Y,20231128,20240228,PF대출채권,KRW,,"7,000,000,000 ","7,000,000,000 ",47,N,,A2+,A2+,,,,,,,,,,,,,,,,,,,,,,
63981,은평진관제일차,KRZS34538015,은평진관제일차 20231128-92-1(단),Y,20231128,20240228,PF대출채권,KRW,,"33,500,000,000 ","33,500,000,000 ",47,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
57280,인베스트덕평제일차,KRZS41785012,인베스트덕평제일차 20231128-61-1(단),Y,20231128,20240128,PF대출채권,KRW,,"3,500,000,000 ","3,500,000,000 ",16,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
63884,쥐피에스23제영차,KRZS46489001,쥐피에스23제영차 20231128-92-1(단),Y,20231128,20240228,PF대출채권,KRW,,"35,000,000,000 ","35,000,000,000 ",47,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
58931,챔피언에이치원제일차,KRZS43657008,챔피언에이치원제일차 20231128-92-1(단),Y,20231128,20240228,PF대출채권,KRW,,"1,900,000,000 ","1,900,000,000 ",47,N,A2+,A2+,,,,,,,,,,,,,,,,,,,,,,,
58385,티아이청담,KRZS43646009,티아이청담 20231128-62-1(단),Y,20231128,20240129,PF대출채권,KRW,,"8,000,000,000 ","8,000,000,000 ",17,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
62939,티에스알와이일차,KRZS46540002,티에스알와이일차 20231128-92-1(단),Y,20231128,20240228,PF대출채권,KRW,,"65,000,000,000 ","65,000,000,000 ",47,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
56705,푸른다올제일차,KRZS42153008,푸른다올제일차 20231128-92-1(단),Y,20231128,20240228,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",47,N,,A2,A2,,,,,,,,,,,,,,,,,,,,,,
10199,플랜업서초제일차,KRZS36708014,플랜업서초제일차 20231128-92-1(단),Y,20231128,20240228,PF대출채권,KRW,,"15,000,000,000 ","15,000,000,000 ",47,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
63323,골드레이크제일차,KRZS46857002,골드레이크제일차 20231127-91-1(단),Y,20231127,20240226,PF대출채권,KRW,,"20,000,000,000 ","20,000,000,000 ",45,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
63655,글로에스옥길,KRZS47001003,글로에스옥길 20231127-60-1(단),Y,20231127,20240126,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",14,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
61990,디에이마운틴제일차,KRZS43075011,디에이마운틴제일차 20231127-91-1(단),Y,20231127,20240226,PF대출채권,KRW,,"7,600,000,000 ","7,600,000,000 ",45,N,A2,,A2,,,,,,,,,,,,,,,,,,,,,,
63667,레드윙스,KRZS42990015,레드윙스 20231127-64-3(단),Y,20231127,20240130,PF대출채권,KRW,,"1,500,000,000 ","1,500,000,000 ",18,N,A2+,A2+,,,,,,,,,,,,,,,,,,,,,,,
63667,레드윙스,KRZS42990016,레드윙스 20231127-64-4(단),Y,20231127,20240130,PF대출채권,KRW,,"4,000,000,000 ","4,000,000,000 ",18,N,A2+,A2+,,,,,,,,,,,,,,,,,,,,,,,
59646,메리골드부창,KRZS44287008,메리골드부창 20231127-65-1(단),Y,20231127,20240131,PF대출채권,KRW,,"71,500,000,000 ","71,500,000,000 ",19,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
57949,미래여수에코제일차,KRZS43174015,미래여수에코제일차 20231127-91-2(단),Y,20231127,20240226,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",45,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
57983,미래제일차,KRZS43345009,미래제일차 20231127-92-1(단),Y,20231127,20240227,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",46,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
56649,비지씨제이차,KRZS41960008,비지씨제이차 20231127-90-1(단),Y,20231127,20240225,PF대출채권,KRW,,"6,000,000,000 ","6,000,000,000 ",44,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
56648,비지씨제일차,KRZS41959008,비지씨제일차 20231127-90-1(단),Y,20231127,20240225,PF대출채권,KRW,,"6,000,000,000 ","6,000,000,000 ",44,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
57805,비케이오시리아,KRZS43144008,비케이오시리아 20231127-92-1(단),Y,20231127,20240227,PF대출채권,KRW,,"15,000,000,000 ","15,000,000,000 ",46,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
59536,비크블루제육차,KRZS43539007,비크블루제육차 20231127-60-1(단),Y,20231127,20240126,PF대출채권,KRW,,"5,600,000,000 ","5,600,000,000 ",14,N,,,A1,,,,,,,,,,,,,,,,,,,,,,
52228,송암파크제이차,KRZS38720012,송암파크제이차 20231127-92-1(단),Y,20231127,20240227,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",46,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
57473,신정히어로제일차,KRZS42921016,신정히어로제일차 20231127-92-1(단),Y,20231127,20240227,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",46,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
57473,신정히어로제일차,KRZS42921017,신정히어로제일차 20231127-92-2(단),Y,20231127,20240227,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",46,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
62333,신평지산제이차,KRZS46211003,신평지산제이차 20231127-92-1(단),Y,20231127,20240227,PF대출채권,KRW,,"13,000,000,000 ","13,000,000,000 ",46,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
62650,쌍령파크제일차,KRZS46253001,쌍령파크제일차 20231127-60-1(단),Y,20231127,20240126,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",14,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
63969,아산제이에스제일차,KRZS42124014,아산제이에스제일차 20231127-91-1(단),Y,20231127,20240226,PF대출채권,KRW,,"3,000,000,000 ","3,000,000,000 ",45,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
63956,아이엠대전세이제일차,KRZS42980008,아이엠대전세이제일차 20231127-92-1(단),Y,20231127,20240227,PF대출채권,KRW,,"20,000,000,000 ","20,000,000,000 ",46,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
57553,에스엠원미음제일차,KRZS42200020,에스엠원미음제일차 20231127-60-1(단),Y,20231127,20240126,PF대출채권,KRW,,"28,500,000,000 ","28,500,000,000 ",14,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
60693,에이디올제육차,KRZS37668020,에이디올제육차 20231127-59-1(단),Y,20231127,20240125,PF대출채권,KRW,,"1,500,000,000 ","1,500,000,000 ",13,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
62824,에이블권선제일차,KRZS31207060,에이블권선제일차 20231127-60-1(단),Y,20231127,20240126,PF대출채권,KRW,,"11,000,000,000 ","11,000,000,000 ",14,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
63661,에프엔부금제이차,KRZS47125003,에프엔부금제이차 20231127-63-1(단),Y,20231127,20240129,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",17,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
54153,와이케이송악제일차,KRZS39569011,와이케이송악제일차 20231127-92-1(단),Y,20231127,20240227,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",46,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
63967,용인테크노로지스제일차,KRZS37898023,용인테크노로지스제일차 20231127-60-1(단),Y,20231127,20240126,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",14,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
63960,우리퍼스티어제이차,KRZS47239001,우리퍼스티어제이차 20231127-92-1(단),Y,20231127,20240227,PF대출채권,KRW,,"30,000,000,000 ","30,000,000,000 ",46,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
63306,위드지엠제이십오차,KRZS46345002,위드지엠제이십오차 20231127-92-1(단),Y,20231127,20240227,PF대출채권,KRW,,"8,000,000,000 ","8,000,000,000 ",46,N,A2+,,A2+,,,,,,,,,,,,,,,,,,,,,,
63963,이큐디벨롭제십차,KRZS40995007,이큐디벨롭제십차 20231127-63-1(단),Y,20231127,20240129,PF대출채권,KRW,,"3,000,000,000 ","3,000,000,000 ",17,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
61622,이터널과천제삼차,KRZS45630005,이터널과천제삼차 20231127-63-1(단),Y,20231127,20240129,PF대출채권,KRW,,"31,000,000,000 ","31,000,000,000 ",17,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
62795,이터널연산제삼차,KRZS41902008,이터널연산제삼차 20231127-60-1(단),Y,20231127,20240126,PF대출채권,KRW,,"8,000,000,000 ","8,000,000,000 ",14,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
63364,인베스트광주제이차,KRZS46887003,인베스트광주제이차 20231127-60-2(단),Y,20231127,20240126,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",14,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
63362,인베스트광주제일차,KRZS46886003,인베스트광주제일차 20231127-60-2(단),Y,20231127,20240126,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",14,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
50564,쥐피에스20제이차,KRZS37873015,쥐피에스20제이차 20231127-91-1(단),Y,20231127,20240226,PF대출채권,KRW,,"13,000,000,000 ","13,000,000,000 ",45,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
54108,지아이비마곡,KRZS39975001,지아이비마곡 20231127-91-1(단),Y,20231127,20240226,PF대출채권,KRW,,"80,000,000,000 ","80,000,000,000 ",45,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
54108,지아이비마곡,KRZS39975002,지아이비마곡 20231127-91-2(단),Y,20231127,20240226,PF대출채권,KRW,,"131,343,999,988 ","131,343,999,988 ",45,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
60612,챔피언상도제일차,KRZS44966016,챔피언상도제일차 20231127-59-2(단),Y,20231127,20240125,PF대출채권,KRW,,"25,600,000,000 ","25,600,000,000 ",13,N,,A2+,,,,,,,,,,,,,,,,,,,,,,,
60612,챔피언상도제일차,KRZS44966015,챔피언상도제일차 20231127-91-1(단),Y,20231127,20240226,PF대출채권,KRW,,"1,700,000,000 ","1,700,000,000 ",45,N,,A2+,,,,,,,,,,,,,,,,,,,,,,,
54130,케이비명지제일차,KRZS39998018,케이비명지제일차 20231127-91-1(단),Y,20231127,20240226,PF대출채권,KRW,,"15,000,000,000 ","15,000,000,000 ",45,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
63659,케이아이에스드림제십삼차,KRZS47137003,케이아이에스드림제십삼차 20231127-63-1(단),Y,20231127,20240129,PF대출채권,KRW,,"15,000,000,000 ","15,000,000,000 ",17,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
55094,케이아이에스드림제일차,KRZS40752008,케이아이에스드림제일차 20231127-70-1(단),Y,20231127,20240205,PF대출채권,KRW,,"2,500,000,000 ","2,500,000,000 ",24,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
63961,케이티비비전제칠차,KRZS39544013,케이티비비전제칠차 20231127-91-2(단),Y,20231127,20240226,PF대출채권,KRW,,"2,300,000,000 ","2,300,000,000 ",45,N,A2,A2,,,,,,,,,,,,,,,,,,,,,,,
63646,케이피학성제일차,KRZS47066003,케이피학성제일차 20231127-63-1(단),Y,20231127,20240129,PF대출채권,KRW,,"20,000,000,000 ","20,000,000,000 ",17,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
60698,투드래곤파주,KRZS45211008,투드래곤파주 20231127-60-1(단),Y,20231127,20240126,PF대출채권,KRW,,"1,700,000,000 ","1,700,000,000 ",14,N,A2+,A2+,,,,,,,,,,,,,,,,,,,,,,,
59669,티아이세운,KRZS44550010,티아이세운 20231127-64-1(단),Y,20231127,20240130,PF대출채권,KRW,,"13,000,000,000 ","13,000,000,000 ",18,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
57994,티아이십정,KRZS43317015,티아이십정 20231127-63-1(단),Y,20231127,20240129,PF대출채권,KRW,,"15,000,000,000 ","15,000,000,000 ",17,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
58816,티앤케이지사글로벌,KRZS43827003,티앤케이지사글로벌 20231127-63-1(단),Y,20231127,20240129,PF대출채권,KRW,,"30,000,000,000 ","30,000,000,000 ",17,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
50920,프로젝트논현제이차,KRZS38262014,프로젝트논현제이차 20231127-60-1(단),Y,20231127,20240126,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",14,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
63631,프로젝트서이천,KRZS39555033,프로젝트서이천 20231127-60-1(단),Y,20231127,20240126,PF대출채권,KRW,,"3,000,000,000 ","3,000,000,000 ",14,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
63631,프로젝트서이천,KRZS39555034,프로젝트서이천 20231127-60-2(단),Y,20231127,20240126,PF대출채권,KRW,,"4,500,000,000 ","4,500,000,000 ",14,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
10695,피닉스모현제일차,KRZS34758023,피닉스모현제일차 20231127-92-1(단),Y,20231127,20240227,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",46,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
56636,하이드래곤상도제일차,KRZS41815022,하이드래곤상도제일차 20231127-91-1(단),Y,20231127,20240226,PF대출채권,KRW,,"6,000,000,000 ","6,000,000,000 ",45,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
57572,하이스톰메이커제팔차,KRZS39594009,하이스톰메이커제팔차 20231127-92-1(단),Y,20231127,20240227,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",46,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
55424,해운대케넌제일차,KRZS40421009,해운대케넌제일차 20231127-91-1(단),Y,20231127,20240226,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",45,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
57893,경산로지스제삼차,KRZS42874011,경산로지스제삼차 20231124-61-1(단),Y,20231124,20240124,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",12,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
58359,구래오티제일차,KRZS43323008,구래오티제일차 20231124-91-1(단),Y,20231124,20240223,PF대출채권,KRW,,"7,000,000,000 ","7,000,000,000 ",42,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
63945,그레이트남제일차,KRZS46549002,그레이트남제일차 20231124-92-1(단),Y,20231124,20240224,PF대출채권,KRW,,"15,000,000,000 ","15,000,000,000 ",43,N,,A3,,A3+,,,,,,,,,,,,,,,,,,,,,
61957,기은센금사제일차,KRZS45813003,기은센금사제일차 20231124-91-1(단),Y,20231124,20240223,PF대출채권,KRW,,"6,000,000,000 ","6,000,000,000 ",42,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
63942,기은센대덕제일차,KRZS39921003,기은센대덕제일차 20231124-91-1(단),Y,20231124,20240223,PF대출채권,KRW,,"48,700,000,000 ","48,700,000,000 ",42,N,A2+,,A2+,,,,,,,,,,,,,,,,,,,,,,
63942,기은센대덕제일차,KRZS39921004,기은센대덕제일차 20231124-91-2(단),Y,20231124,20240223,PF대출채권,KRW,,"3,300,000,000 ","3,300,000,000 ",42,N,A2+,,A2+,,,,,,,,,,,,,,,,,,,,,,
59219,기은센모곡제일차,KRZS44230006,기은센모곡제일차 20231124-91-1(단),Y,20231124,20240223,PF대출채권,KRW,,"9,000,000,000 ","9,000,000,000 ",42,N,,A1,,,,,,,,,,,,,,,,,,,,,,,
61018,뉴케이에이치제오차,KRZS42150017,뉴케이에이치제오차 20231124-62-1(단),Y,20231124,20240125,PF대출채권,KRW,,"15,000,000,000 ","15,000,000,000 ",13,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
56654,더블에스동인제이차,KRZS42096010,더블에스동인제이차 20231124-91-1(단),Y,20231124,20240223,PF대출채권,KRW,,"14,000,000,000 ","14,000,000,000 ",42,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
54594,디에스당진제일차,KRZS40324018,디에스당진제일차 20231124-91-1(단),Y,20231124,20240223,PF대출채권,KRW,,"6,500,000,000 ","6,500,000,000 ",42,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
52885,디에스케이제칠차,KRZS38942012,디에스케이제칠차 20231124-91-1(단),Y,20231124,20240223,PF대출채권,KRW,,"8,000,000,000 ","8,000,000,000 ",42,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
53497,디케이제이차,KRZS39352014,디케이제이차 20231124-91-1(단),Y,20231124,20240223,PF대출채권,KRW,,"4,000,000,000 ","4,000,000,000 ",42,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
53496,디케이제일차,KRZS39353013,디케이제일차 20231124-91-1(단),Y,20231124,20240223,PF대출채권,KRW,,"4,000,000,000 ","4,000,000,000 ",42,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
10724,베스트청계제이차,KRZS37075015,베스트청계제이차 20231124-91-1(단),Y,20231124,20240223,PF대출채권,KRW,,"14,000,000,000 ","14,000,000,000 ",42,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
53334,부발에이피티제일차,KRZS39178012,부발에이피티제일차 20231124-91-1(단),Y,20231124,20240223,PF대출채권,KRW,,"6,200,000,000 ","6,200,000,000 ",42,N,A1,,,A1,,,,,,,,,,,,,,,,,,,,,
59635,비아이에스제이차,KRZS44207008,비아이에스제이차 20231124-62-1(단),Y,20231124,20240125,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",13,N,A2+,,A2+,,,,,,,,,,,,,,,,,,,,,,
54136,비엔케이제주글로벌,KRZS39896013,비엔케이제주글로벌 20231124-61-1(단),Y,20231124,20240124,PF대출채권,KRW,,"13,000,000,000 ","13,000,000,000 ",12,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
62643,비욘드교동제일차,KRZS37663014,비욘드교동제일차 20231124-62-1(단),Y,20231124,20240125,PF대출채권,KRW,,"3,000,000,000 ","3,000,000,000 ",13,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
30916,샤이닝스톤김해,KRZS36523013,샤이닝스톤김해 20231124-91-1(단),Y,20231124,20240223,PF대출채권,KRW,,"200,000,000,000 ","200,000,000,000 ",42,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
57998,스토크제이차,KRZS43367025,스토크제이차 20231124-61-2(단),Y,20231124,20240124,PF대출채권,KRW,,"13,000,000,000 ","13,000,000,000 ",12,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
57998,스토크제이차,KRZS43367024,스토크제이차 20231124-91-1(단),Y,20231124,20240223,PF대출채권,KRW,,"17,000,000,000 ","17,000,000,000 ",42,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
55449,아이비케이성수오피스제일차,KRZS41196009,아이비케이성수오피스제일차 20231124-91-1(단),Y,20231124,20240223,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",42,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
57955,알피수원제일차,KRZS43293011,알피수원제일차 20231124-91-1(단),Y,20231124,20240223,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",42,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
61729,에스더블제이차,KRZS42961006,에스더블제이차 20231124-91-1(단),Y,20231124,20240223,PF대출채권,KRW,,"2,700,000,000 ","2,700,000,000 ",42,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
57022,에이블마석제일차,KRZS39724022,에이블마석제일차 20231124-91-1(단),Y,20231124,20240223,PF대출채권,KRW,,"30,800,000,000 ","30,800,000,000 ",42,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
61998,에이블반도체밸리제일차,KRZS45638003,에이블반도체밸리제일차 20231124-91-1(단),Y,20231124,20240223,PF대출채권,KRW,,"60,000,000,000 ","60,000,000,000 ",42,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
63940,에이블초월제이차,KRZS47299001,에이블초월제이차 20231124-49-1(단),Y,20231124,20240112,PF대출채권,KRW,,"13,100,000,000 ","13,100,000,000 ",0,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
63944,에이치오디엄제사차,KRZS41445005,에이치오디엄제사차 20231124-92-1(단),Y,20231124,20240224,PF대출채권,KRW,,"8,000,000,000 ","8,000,000,000 ",43,N,,A3,,A3+,,,,,,,,,,,,,,,,,,,,,
63943,에이치오디엄제삼차,KRZS41444052,에이치오디엄제삼차 20231124-92-1(단),Y,20231124,20240224,PF대출채권,KRW,,"17,000,000,000 ","17,000,000,000 ",43,N,,A3,,A3+,,,,,,,,,,,,,,,,,,,,,
63941,에이치오디엄제이차,KRZS41443007,에이치오디엄제이차 20231124-92-1(단),Y,20231124,20240224,PF대출채권,KRW,,"8,000,000,000 ","8,000,000,000 ",43,N,,A3,,A3+,,,,,,,,,,,,,,,,,,,,,
59082,에코라이온,KRZS39445014,에코라이온 20231124-91-1(단),Y,20231124,20240223,PF대출채권,KRW,,"2,000,000,000 ","2,000,000,000 ",42,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
61945,에프엔학하제삼차,KRZS45868008,에프엔학하제삼차 20231124-92-2(단),Y,20231124,20240224,PF대출채권,KRW,,"7,000,000,000 ","7,000,000,000 ",43,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
61945,에프엔학하제삼차,KRZS45868009,에프엔학하제삼차 20231124-92-3(단),Y,20231124,20240224,PF대출채권,KRW,,"4,800,000,000 ","4,800,000,000 ",43,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
57906,엔트레뽀이천제오차,KRZS43277017,엔트레뽀이천제오차 20231124-61-1(단),Y,20231124,20240124,PF대출채권,KRW,,"600,000,000 ","600,000,000 ",12,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
62009,엠에스광주물류제일차,KRZS27077042,엠에스광주물류제일차 20231124-91-1(단),Y,20231124,20240223,PF대출채권,KRW,,"15,350,000,000 ","15,350,000,000 ",42,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
61960,오션시티제일차,KRZS44261005,오션시티제일차 20231124-61-1(단),Y,20231124,20240124,PF대출채권,KRW,,"2,000,000,000 ","2,000,000,000 ",12,N,A2+,A2+,,,,,,,,,,,,,,,,,,,,,,,
